id,added,edited,beerdb_id,name,brewer,style,edition,abv,calories_oz,carbs_oz,original_gravity,specific_gravity,description,image,untappd_beer_id
4992,2013-07-09 00:14:02.504687+00:00,2013-07-09 00:14:02.521812+00:00,,Vertical Epic 06.06.06,1205,1,,,,,,,,,
4993,2013-07-09 00:14:02.543987+00:00,2013-07-09 00:14:02.550653+00:00,,Arrogant Bastard Ale,1205,27,,7.2000000000000002,,,,,,,
4994,2013-07-09 00:14:02.558749+00:00,2013-07-09 00:14:02.567132+00:00,,Stone 11th Anniversery Ale,1205,30,,8.6999999999999993,,,,,"The inspiration for making a Black IPA (or should we say \India Black Ale/ IBA\""?) has been over a year in the making. As soon as we wrapped up the brewing of the Stone 10th Anniversary IPA",,
4995,2013-07-09 00:14:02.632954+00:00,2013-07-09 00:14:02.667362+00:00,,Oaked Arrogant Bastard Ale,1205,31,,7.2000000000000002,,,,,Arrogant Bastard Ale aged in oak barrels.,,
4996,2013-07-09 00:14:02.806949+00:00,2013-07-09 00:14:02.811541+00:00,,Stone Cali-Belgique,1205,73,,6.9000000000000004,,,,,,,
4997,2013-07-09 00:14:02.844245+00:00,2013-07-09 00:14:03.071524+00:00,,13th Anniversary Ale,1205,31,,9.5,,,,,"Stone 13th Anniversary Ale pours brilliant deep red with a light tan foam. Up front, the aroma is all piney, resinous and citrus hops. Upon tasting, the hops are still on the front, and they are balanced with the malty, toffee like flavors contributed from the blend of crystal and amber malts used in the brewhouse. The finish is deliciously bitter, with a touch of warmth provided by the 9.5% alcohol. Bitterness comes in at 90+ IBU.",,
4998,2013-07-09 00:14:03.080577+00:00,2013-07-09 00:14:03.087091+00:00,,Sublimely Self-Righteous Ale,1205,1,,8.6999999999999993,,,,,"Brace yourself, bereaved fans of Stone 11th Anniversary Ale, for your joyous new day has finally come! ItÃ¢â‚¬â„¢s like your first crushÃ¢â‚¬â€œyou know, the one who broke your heart when she/he decided to go to the junior prom with whatÃ¢â‚¬â„¢s-their-nameÃ¢â‚¬â€œhas suddenly come back to you to go for a cruise down the main drag on Friday night. ItÃ¢â‚¬â„¢s likeÃ¢â‚¬Â¦itÃ¢â‚¬â„¢s like finding that long lost gold watch, given to you by your father, who got it from his father, who got it from his father. ItÃ¢â‚¬â„¢s like when your best buddy in the world, Sam the family dog, finally sauntered up the front porch steps one sunny afternoon after having been on a six-week runaway. Yes, itÃ¢â‚¬â„¢s just like that.

And itÃ¢â‚¬â„¢s like this: A brilliantly hopped double IPAÃ¢â‚¬â€œproviding a wake up call of floral and citrus aromasÃ¢â‚¬â€œbacked up by a deliciously smooth and dark roasted maltiness. You get the best of both worlds with this black double IPA.",,
4999,2013-07-09 00:14:03.116376+00:00,2013-07-09 00:14:03.135793+00:00,,Stone 09.09.09 Vertical Epic Ale,1205,67,,8.9000000000000004,,,,,,,
5000,2013-07-09 00:14:03.175499+00:00,2013-07-09 00:14:03.204764+00:00,,Imperial Russian Stout,1205,44,,10.5,,,,,"Brewed in the authentic historical style of an Imperial Russian Stout, this ale is massive. Intensely aromatic (notes of anise, lack currants, coffee, roastiness and alcohol) and heavy on the palate, this brew goes where few can --- and fewer dare even try. The style originated from Czarist Russia's demand for ever thicker English stouts. Expect our version of this mysterious brew to pour like Siberian crude and taste even heavier!",,
5001,2013-07-09 00:14:03.220411+00:00,2013-07-09 00:14:03.230655+00:00,,Vertical Epic 10.10.10,1205,65,,9.5,,,,,"Fermented with the legendary Ardennes strain of Belgian yeast, 10.10.10 is a Belgian Strong Pale Ale brewed with pale malt and triticale (a cross of wheat and rye), hopped with German Perle hops, and steeped with chamomile during the whirlpool stage. In secondary fermentation, we added a juice blend of Muscat, Gewurztraminer, and Sauvignon Blanc grape varieties.",,
5002,2013-07-09 00:14:03.247378+00:00,2013-07-09 00:14:03.267072+00:00,,Riverboat Rye,1206,1,,,,,,,,,
5003,2013-07-09 00:14:03.281037+00:00,2013-07-09 00:14:03.300353+00:00,,Masterpiece Porter,1206,26,,,,,,,,,
5004,2013-07-09 00:14:03.321435+00:00,2013-07-09 00:14:03.344710+00:00,,Stout,1206,43,,,,,,,,,
5005,2013-07-09 00:14:03.440764+00:00,2013-07-09 00:14:03.478185+00:00,,Stein Bock,1207,91,,,,,,,,,
5006,2013-07-09 00:14:03.499702+00:00,2013-07-09 00:14:03.522808+00:00,,Artist Colony Ale,1207,34,,5.5,,,,,,,
5007,2013-07-09 00:14:03.552967+00:00,2013-07-09 00:14:03.623230+00:00,,Iowa Pale Ale,1207,27,,5.0,,,,,,,
5008,2013-07-09 00:14:03.692221+00:00,2013-07-09 00:14:03.712652+00:00,,Sunday River Alt,1208,39,,,,,,,,,
5009,2013-07-09 00:14:03.732980+00:00,2013-07-09 00:14:03.742220+00:00,,Double Chocolate Porter,1210,26,,,,,,,,,
5010,2013-07-09 00:14:03.785317+00:00,2013-07-09 00:14:03.800817+00:00,,HURRICANE I.P.A.,1211,32,,,,,,,"Ã¢â‚¬Å“A complex, flavourful and fascinating ale lies just on the edge of being totally out of control.Ã¢â‚¬Â Ã¢â‚¬â€Stephan Beaumont, Celebrator Beer News

India Pale Ale dates back to the 1700Ã¢â‚¬â„¢s when Britain needed a hearty beer to ship to her troops in India. Because the ships had to cross the equator twice to get there, spoilage was a major problem until some clever brewer realized that both alcohol and hops are natural preservatives. James brews Hurricane I.P.A. in this tradition, and packs it with enough hops and alcohol to survive crossing the orbit of Mercury twice. The grist is 100% Gambrinus premium 2-row barley malt, copiously hopped with fresh Centennial and Willamette. The result is a rich, golden, intense beer with bitterness in perfect balance with residual sweetness.",,
5011,2013-07-09 00:14:03.951703+00:00,2013-07-09 00:14:03.957446+00:00,,Black Plague Stout,1211,43,,,,,,,Derives its name from the historical fact that at one time in Europe beer was about the only safe liquid to drink. Black Plague is Irish style dry stout brewed only in fall and winter and only in small batches to ensure the freshness so paramount to such an intensely roasted beer.,,
5012,2013-07-09 00:14:04.001212+00:00,2013-07-09 00:14:04.115899+00:00,,Highland Scottish Ale,1211,16,,,,,,,"While hugely popular in Scotland, this style of beer escapes most North Americans. Designed and brewed by the Scottish punk rocker David Ã¢â‚¬Å“MaltyÃ¢â‚¬Â Macanulty, this creamy, nutty, malty, dark ale is true to its origins. David drives James crazy over this beer, insisting on rigid fermentation temperatures, traditional mild hops for bittering, and even some weird caramelizing ritual as the kettle is being filled. The beer continues to undergo subtle evolutionary changes because the stubborn Scottish bastard will never be satisfied.",,
5013,2013-07-09 00:14:04.147073+00:00,2013-07-09 00:14:04.164439+00:00,,Precipitation Pilsner,1211,78,,,,,,,"A true North German Style Pilsner. Light in body and packed full of Czech Saaz hops. The distinctive Pilsner aroma and dry, refreshing taste make a great accompaniment to a hot Vanouver day.",,
5014,2013-07-09 00:14:04.179439+00:00,2013-07-09 00:14:04.200670+00:00,,Fruit Lambics,1211,122,,,,,,,"These authentic Belgian-style ales are intensely sour, dry and complex. All three of the lambics - Raspberry, Blackberry and Black Cherry - are aged in oak casks for more than one year. 15 kg, give or take, of whole unpasteurized fruit is added to each 200 litre oak barrel of fermented beer. The naturally occurring wild yeasts cause a second, slow fermentation, breaking down the fruit sugars to total dryness.",,
5015,2013-07-09 00:14:04.330969+00:00,2013-07-09 00:14:04.355880+00:00,,Honey Double Maibock,1212,92,,7.0,,,,,,,
5016,2013-07-09 00:14:04.381596+00:00,2013-07-09 00:14:04.386990+00:00,,Abbey Triple,1212,62,,9.0,,,,,"The Triple is a strong, full-bodied Belgian abbey-style ale. The authentic Belgian yeast strain used in fermentation contributes to a rich array of spicy, phenolic, and fruit-like flavors and noticeable alcoholic warmth. This unfiltered ale has an irresistible pale orange-colored hazy glow.",,
5017,2013-07-09 00:14:04.394584+00:00,2013-07-09 00:14:04.412637+00:00,,Stoudt's American Pale Ale,1212,27,,5.0,,,,,"This uniquely American beer offers a crisp, medium body with a light amber color.  Generous additions of Cascade hops provide a refreshing bitterness and vibrant citrus aroma.",,
5018,2013-07-09 00:14:04.440102+00:00,2013-07-09 00:14:04.463988+00:00,,Stoudt's Gold Lager,1212,96,,4.7000000000000002,,,,,"Stoudt's Gold Lager is widely recognized as one of the finest German-style beers brewed in America.  Brewed with the finest specialty malts and noble hops, this light bodied, easy drinking lager features a subtle balance of sweet malt and clean crisp hops.",,
5019,2013-07-09 00:14:04.475359+00:00,2013-07-09 00:14:04.560977+00:00,,Scarlet Lady Ale,1212,6,,5.0,,,,,"This English-style ale is brewed with Marris Otter and Caramel malts for a rich, reddish-copper color and smooth malty palate.  The use of bittering and aroma addition hops balances the regal, sweet maltiness and imparts a softly perfumed aroma",,
5020,2013-07-09 00:14:04.580182+00:00,2013-07-09 00:14:04.654913+00:00,,Stoudt's Pils,1212,78,,4.7000000000000002,,,,,"Reflective of the traditional German style, Stoudt's Pils is delicately dry with firm bitterness.  This crispness of Saaz hops and a dry malt finish make the Pilsener an excellent aperitif.",,
5021,2013-07-09 00:14:04.666691+00:00,2013-07-09 00:14:04.700128+00:00,,Fat Dog Stout,1212,22,,9.0,,,,,,,
5022,2013-07-09 00:14:04.718288+00:00,2013-07-09 00:14:04.734814+00:00,,Stoudt's Double India Pale Ale,1212,33,,10.0,,,,,"Strong, full-bodied ale with an intense hop character and deep golden color",,
5023,2013-07-09 00:14:04.766254+00:00,2013-07-09 00:14:04.779072+00:00,,Market Alley,1212,34,,,,,,,Made exclusively for the Lancaster Dispensing Company.,,
5024,2013-07-09 00:14:04.795823+00:00,2013-07-09 00:14:04.805024+00:00,,Smooth Hoperator,1212,93,,7.0,,,,,,,
5025,2013-07-09 00:14:04.815182+00:00,2013-07-09 00:14:04.855726+00:00,,Old Abominable Barley Wine,1212,1,,9.0,,,,,,,
5026,2013-07-09 00:14:04.888804+00:00,2013-07-09 00:14:04.910309+00:00,,Celtic Cross Stout,1213,43,,,,,,,,,
5027,2013-07-09 00:14:04.923283+00:00,2013-07-09 00:14:04.933831+00:00,,Taverner Nut Brown Ale,1213,39,,,,,,,,,
5028,2013-07-09 00:14:04.943858+00:00,2013-07-09 00:14:04.980252+00:00,,Underground IPA,1213,32,,,,,,,,,
5029,2013-07-09 00:14:05.095749+00:00,2013-07-09 00:14:05.102346+00:00,,Yodeler Weisse,1213,51,,,,,,,,,
5030,2013-07-09 00:14:05.137471+00:00,2013-07-09 00:14:05.209406+00:00,,The Yank Cream Ale,1213,96,,,,,,,,,
5031,2013-07-09 00:14:05.228509+00:00,2013-07-09 00:14:05.286097+00:00,,Stronghold Pilsner,1213,1,,,,,,,,,
5032,2013-07-09 00:14:05.296020+00:00,2013-07-09 00:14:05.326697+00:00,,Legbiter Ale,1214,2,,4.7000000000000002,,,,,"Brilliant golden ale with an inviting citrus fragrance of late added Cascade and Glacier hops. The fine hop and light malt aromas carry through to the palate to give an ale that is full but refreshing, with a clean caramel malt bitter finish.",,
5033,2013-07-09 00:14:05.442115+00:00,2013-07-09 00:14:05.454439+00:00,,St. Patrick's Best,1214,4,,4.2000000000000002,,,,,"Light and refreshing on the palate, our session best bitter has a classic Irish malt & traditional hop aroma.  Light amber in colour, this smooth beer has hints of caramel with a woody bitterness.",,
5034,2013-07-09 00:14:05.480109+00:00,2013-07-09 00:14:05.511243+00:00,,Barelegs Brew,1214,2,,4.5,,,,,"Golden with a hint of red (towards sunset). Barelegs tastes of fresh fruit, especially red current and malt fragrance. Full drinking with a subtle hoppy finish. Refreshing for a beer of this strength.",,
5035,2013-07-09 00:14:05.533386+00:00,2013-07-09 00:14:05.556133+00:00,,St. Patrick's Gold,1214,117,,4.7999999999999998,,,,,"Our smooth yet powerful wheat beer is unusually refreshing on the pallet.  Golden in colour, St. Patrick's Gold is brewed with barley and wheat malt. Citrus peel and coriander are added to the Goldings and Saaz hops for a symphony of authentic flavour.",,
5036,2013-07-09 00:14:05.597680+00:00,2013-07-09 00:14:05.612035+00:00,,St Patrick's Ale,1214,2,,6.0,,,,,"A deep copper coloured traditional Irish Ale with highly developed and complex flavours. St PatrickÃ¢â‚¬â„¢s Ale/Dark is brewed with four malts and two hops, carefully married together to complement eachother producing a satisfying full flavour, ending with a Styrian late hop for a truly brilliant finish.",,
5037,2013-07-09 00:14:05.621224+00:00,2013-07-09 00:14:05.633642+00:00,,Straub,1215,1,,4.3300000000000001,,,,,,,
5038,2013-07-09 00:14:05.654669+00:00,2013-07-09 00:14:05.667463+00:00,,Straub Light,1215,1,,3.1600000000000001,,,,,,,
5039,2013-07-09 00:14:05.690215+00:00,2013-07-09 00:14:05.708331+00:00,,Hatuey Beer,1216,96,,,,,,,,,
5040,2013-07-09 00:14:05.807603+00:00,2013-07-09 00:14:05.838430+00:00,,Schlitz,1216,96,,,,,,,,,
5041,2013-07-09 00:14:05.857182+00:00,2013-07-09 00:14:05.879824+00:00,,Lone Star,1216,96,,,,,,,,,
5042,2013-07-09 00:14:05.899135+00:00,2013-07-09 00:14:05.922662+00:00,,Peninsula Pirate Pilsner,1217,1,,,,,,,,,
5043,2013-07-09 00:14:05.935880+00:00,2013-07-09 00:14:05.972235+00:00,,Last Stop Stout,1217,43,,,,,,,,,
5044,2013-07-09 00:14:05.991526+00:00,2013-07-09 00:14:06.000979+00:00,,Lighthouse Amber Lager,1217,96,,,,,,,,,
5045,2013-07-09 00:14:06.033949+00:00,2013-07-09 00:14:06.041857+00:00,,Highway to Helles,1217,1,,,,,,,,,
5046,2013-07-09 00:14:06.057938+00:00,2013-07-09 00:14:06.067198+00:00,,Summer Wheat,1217,96,,,,,,,,,
5047,2013-07-09 00:14:06.090304+00:00,2013-07-09 00:14:06.105262+00:00,,Malteser Weissbier,1218,51,,5.0,,,,,,,
5048,2013-07-09 00:14:06.251430+00:00,2013-07-09 00:14:06.256943+00:00,,Doppelbock,1219,91,,10.0,,,,,,,
5049,2013-07-09 00:14:06.291548+00:00,2013-07-09 00:14:06.312961+00:00,,Hefe Weizen,1219,51,,,,,,,,,
5050,2013-07-09 00:14:06.339958+00:00,2013-07-09 00:14:06.356588+00:00,,Märzen,1219,85,,,,,,,,,
5051,2013-07-09 00:14:06.384370+00:00,2013-07-09 00:14:06.399197+00:00,,Sherwood Forest IPA,1220,32,,6.0,,,,,,,
5052,2013-07-09 00:14:06.415503+00:00,2013-07-09 00:14:06.427287+00:00,,Woody's Light,1220,27,,3.6000000000000001,,,,,"Our take on the classic light golden ale, with crisp refreshing flavors.",,
5053,2013-07-09 00:14:06.455121+00:00,2013-07-09 00:14:06.501068+00:00,,Grateful Red,1220,34,,5.0,,,,,Making Jerry proud with an amber ale that's slightly malty and very tasty.,,
5054,2013-07-09 00:14:06.563508+00:00,2013-07-09 00:14:06.600116+00:00,,Lost Sailor,1220,32,,7.0,,,,,"A Hop Head's dream beer, enough said.",,
5055,2013-07-09 00:14:06.738911+00:00,2013-07-09 00:14:06.755903+00:00,,Sully's Irish Stout,1220,43,,4.2000000000000002,,,,,"Put on your kilt and enjoy this roasted, dark, malty and slightly sweet beer.",,
5056,2013-07-09 00:14:06.773207+00:00,2013-07-09 00:14:06.782249+00:00,,Pirate's Porter,1220,30,,5.2999999999999998,,,,,Arrr this be a dark beer with strong notes of coffee and chocolate flavors.,,
5057,2013-07-09 00:14:06.802353+00:00,2013-07-09 00:14:06.826789+00:00,,Marzen,1220,96,,5.7000000000000002,,,,,"The name says it all, you want German this is it.",,
5058,2013-07-09 00:14:06.951939+00:00,2013-07-09 00:14:06.983020+00:00,,.38 Special Bitter,1220,4,,3.7999999999999998,,,,,"Don't let the name scare you, this is an easy drinker, slightly sweet and bitter.",,
5059,2013-07-09 00:14:07.010570+00:00,2013-07-09 00:14:07.027589+00:00,,Strong Arm Ale,1220,1,,9.0,,,,,Just like our Porter but multiplied by 10.,,
5060,2013-07-09 00:14:07.045864+00:00,2013-07-09 00:14:07.066686+00:00,,Winter Ale,1221,14,,5.9000000000000004,,,,,,,
5061,2013-07-09 00:14:07.087387+00:00,2013-07-09 00:14:07.115570+00:00,,India Pale Ale,1221,32,,6.2999999999999998,,,,,"First brewed with an extra dose of hops to help it survive the long journey from England to beer lovers in India, India Pale Ale is now brewed just for the pleasure of its distinctive hoppy flavor.",,
5062,2013-07-09 00:14:07.135963+00:00,2013-07-09 00:14:07.144726+00:00,,Hefe-Weizen,1221,51,,4.7000000000000002,,,,,,,
5063,2013-07-09 00:14:07.171057+00:00,2013-07-09 00:14:07.222710+00:00,,Extra Pale Ale,1221,27,,5.4000000000000004,,,,,,,
5064,2013-07-09 00:14:07.245590+00:00,2013-07-09 00:14:07.262479+00:00,,Great Northern Porter,1221,26,,5.5999999999999996,,,,,,,
5065,2013-07-09 00:14:07.421124+00:00,2013-07-09 00:14:07.441602+00:00,,Horizon Red Ale,1221,34,,5.7000000000000002,,,,,"A richer shade of Red. Summit has artfully crossed the boundaries of traditional IPA and Amber styles to create a brew all our own. Featuring an aromatic blend of Horizon, Amarillo and Cascade hops with nicely balanced malts for a flavor youÃ¢â‚¬â„¢ll enjoy to the fullest.",,
5066,2013-07-09 00:14:07.469132+00:00,2013-07-09 00:14:07.490498+00:00,,Furious Beer,1222,32,,6.0,,,,,"Like Hops? You'll like this fire-hued beer. This is the beer I have always dreamed of making. This is the beer that would come to mind while spending the last two years tearing down walls, hanging sheetrock, moving kegs, power washing the ceilings, arguing with various agencies, and cutting the water main. 

Without Golden Promise malt, made by family-owned Simpsons Malt, Furious would just be pissed off-ed. From Scotland, this malt is still produced in the tradition of turning over the barley by hand, resulting in a malt that is unsurpassed in its quality. Golden Promise is also used extensively by premium whisky distilleries such as The Macallan. This malt provides the backbone for the intense hop character. Four American hop varieties are used at a rate of over three pounds per barrel. The result is a rich malt sweetness infused with bright hop flavor and aroma from beginning to end. Oh yeah, it's about 6% alcohol and around 100 IBUs.",,
5067,2013-07-09 00:14:07.564126+00:00,2013-07-09 00:14:07.587917+00:00,,Bender Beer,1222,39,,5.0999999999999996,,,,,"This beer is an amalgamation of styles; brown/porter/apa. Five distinct malts, including two from Belgium, give this beer added complexity and depth. We also add oatmeal to this beer to give it a smooth texture not usually associated with this type of beer. We add large amounts of American finishing hops to give Bender a citrus hop aroma because... we like hops. This is a session beer weighing in around 5% alcohol and 25 IBUs. Grab one today, we think you will want another!",,
